Date,Lake,TAG NUMBER,Species,Length (mm),Weight (g),Recap,Tag Loss,Fin Clipped,Notes,Gear,Site/Transect,Start Latitude,Start Longitude,End Latitude,End Longitude,On-Time (s),Water Temp (C),Secchi (cm),Weather
6/22/2018,Five Island,21271,COC,600,,,,L Pectoral,,Electroshocking,1,43 9.795,94 38.688,43 9.892,94 39.165,8803,22,,"Partly cloudy, 70F"
6/22/2018,Five Island,19351,COC,549,,1,,L Pectoral,2018 recap,Electroshocking,1,43 9.795,94 38.688,43 9.892,94 39.165,8803,22,,"Partly cloudy, 70F"
6/22/2018,Five Island,21272,COC,675,,,,L Pectoral,,Electroshocking,1,43 9.795,94 38.688,43 9.892,94 39.165,8803,22,,"Partly cloudy, 70F"
6/22/2018,Five Island,21273,COC,625,,,,L Pectoral,,Electroshocking,1,43 9.795,94 38.688,43 9.892,94 39.165,8803,22,,"Partly cloudy, 70F"
6/22/2018,Five Island,21274,COC,571,,,,L Pectoral,Male,Electroshocking,1,43 9.795,94 38.688,43 9.892,94 39.165,8803,22,,"Partly cloudy, 70F"
6/22/2018,Five Island,21276,COC,675,,,,L Pectoral,Female,Electroshocking,1,43 9.795,94 38.688,43 9.892,94 39.165,8803,22,,"Partly cloudy, 70F"
6/22/2018,Five Island,21277,COC,600,,,,L Pectoral,,Electroshocking,1,43 9.795,94 38.688,43 9.892,94 39.165,8803,22,,"Partly cloudy, 70F"
6/22/2018,Five Island,21278,COC,556,,,,L Pectoral,Male,Electroshocking,1,43 9.795,94 38.688,43 9.892,94 39.165,8803,22,,"Partly cloudy, 70F"
6/22/2018,Five Island,21279,COC,600,,,,L Pectoral,Male,Electroshocking,1,43 9.795,94 38.688,43 9.892,94 39.165,8803,22,,"Partly cloudy, 70F"
6/22/2018,Five Island,19379,COC,616,,1,,L Pectoral,"2018 recap, male",Electroshocking,1,43 9.795,94 38.688,43 9.892,94 39.165,8803,22,,"Partly cloudy, 70F"
6/22/2018,Five Island,21280,COC,657,,,,L Pectoral,,Electroshocking,2,43 9.795,94 38.688,43 9.892,94 39.165,8803,22,,"Partly cloudy, 70F"
6/22/2018,Five Island,21281,COC,665,,,,L Pectoral,,Electroshocking,2,43 9.795,94 38.688,43 9.892,94 39.165,8803,22,,"Partly cloudy, 70F"
6/22/2018,Five Island,21282,COC,632,,,,L Pectoral,Male,Electroshocking,2,43 9.795,94 38.688,43 9.892,94 39.165,8803,22,,"Partly cloudy, 70F"
6/22/2018,Five Island,21283,COC,580,,,,L Pectoral,Male,Electroshocking,2,43 9.795,94 38.688,43 9.892,94 39.165,8803,22,,"Partly cloudy, 70F"
6/22/2018,Five Island,21284,COC,310,,,,L Pectoral,Small,Electroshocking,2,43 9.795,94 38.688,43 9.892,94 39.165,8803,22,,"Partly cloudy, 70F"
6/22/2018,Five Island,21285,COC,689,,,,L Pectoral,,Electroshocking,2,43 9.795,94 38.688,43 9.892,94 39.165,8803,22,,"Partly cloudy, 70F"
6/22/2018,Five Island,21286,COC,613,,,,L Pectoral,Male,Electroshocking,2,43 9.795,94 38.688,43 9.892,94 39.165,8803,22,,"Partly cloudy, 70F"
6/22/2018,Five Island,21287,COC,629,,,,L Pectoral,,Electroshocking,2,43 9.795,94 38.688,43 9.892,94 39.165,8803,22,,"Partly cloudy, 70F"
6/22/2018,Five Island,21288,COC,579,,,,L Pectoral,,Electroshocking,2,43 9.795,94 38.688,43 9.892,94 39.165,8803,22,,"Partly cloudy, 70F"
6/22/2018,Five Island,21289,BIB,666,,,,L Pectoral,,Electroshocking,3,43 9.795,94 38.688,43 9.892,94 39.165,8803,22,,"Partly cloudy, 70F"
6/22/2018,Five Island,21290,BIB,606,,,,L Pectoral,,Electroshocking,3,43 9.795,94 38.688,43 9.892,94 39.165,8803,22,,"Partly cloudy, 70F"
6/22/2018,Five Island,21291,BIB,607,,,,L Pectoral,,Electroshocking,3,43 9.795,94 38.688,43 9.892,94 39.165,8803,22,,"Partly cloudy, 70F"
6/22/2018,Five Island,21292,BIB,642,,,,L Pectoral,,Electroshocking,3,43 9.795,94 38.688,43 9.892,94 39.165,8803,22,,"Partly cloudy, 70F"
6/22/2018,Five Island,21293,BIB,637,,,,L Pectoral,,Electroshocking,3,43 9.795,94 38.688,43 9.892,94 39.165,8803,22,,"Partly cloudy, 70F"
6/22/2018,Five Island,21294,BIB,590,,,,L Pectoral,,Electroshocking,3,43 9.795,94 38.688,43 9.892,94 39.165,8803,22,,"Partly cloudy, 70F"
6/22/2018,Five Island,21295,BIB,615,,,,L Pectoral,,Electroshocking,3,43 9.795,94 38.688,43 9.892,94 39.165,8803,22,,"Partly cloudy, 70F"
6/22/2018,Five Island,21296,BIB,651,,,,L Pectoral,,Electroshocking,3,43 9.795,94 38.688,43 9.892,94 39.165,8803,22,,"Partly cloudy, 70F"
6/22/2018,Five Island,21297,BIB,557,,,,L Pectoral,,Electroshocking,3,43 9.795,94 38.688,43 9.892,94 39.165,8803,22,,"Partly cloudy, 70F"
6/22/2018,Five Island,21298,BIB,583,,,,L Pectoral,,Electroshocking,3,43 9.795,94 38.688,43 9.892,94 39.165,8803,22,,"Partly cloudy, 70F"
6/22/2018,Five Island,21299,BIB,550,,,,L Pectoral,,Electroshocking,3,43 9.795,94 38.688,43 9.892,94 39.165,8803,22,,"Partly cloudy, 70F"
6/22/2018,Five Island,21300,BIB,592,,,,L Pectoral,,Electroshocking,3,43 9.795,94 38.688,43 9.892,94 39.165,8803,22,,"Partly cloudy, 70F"
6/22/2018,Five Island,20501,COC,596,,,,L Pectoral,,Electroshocking,3,43 9.795,94 38.688,43 9.892,94 39.165,8803,22,,"Partly cloudy, 70F"
6/22/2018,Five Island,20502,BIB,716,,,,L Pectoral,,Electroshocking,3,43 9.795,94 38.688,43 9.892,94 39.165,8803,22,,"Partly cloudy, 70F"
6/22/2018,Five Island,20503,BIB,670,,,,L Pectoral,,Electroshocking,3,43 9.795,94 38.688,43 9.892,94 39.165,8803,22,,"Partly cloudy, 70F"
6/22/2018,Five Island,20504,BIB,645,,,,L Pectoral,,Electroshocking,3,43 9.795,94 38.688,43 9.892,94 39.165,8803,22,,"Partly cloudy, 70F"
6/22/2018,Five Island,20505,BIB,685,,,,L Pectoral,,Electroshocking,3,43 9.795,94 38.688,43 9.892,94 39.165,8803,22,,"Partly cloudy, 70F"
6/22/2018,Five Island,20506,BIB,611,,,,L Pectoral,,Electroshocking,3,43 9.795,94 38.688,43 9.892,94 39.165,8803,22,,"Partly cloudy, 70F"
6/22/2018,Five Island,19375,BIB,702,,,,L Pectoral,2018 recap,Electroshocking,3,43 9.795,94 38.688,43 9.892,94 39.165,8803,22,,"Partly cloudy, 70F"
6/22/2018,Five Island,20507,BIB,557,,,,L Pectoral,,Electroshocking,3,43 9.795,94 38.688,43 9.892,94 39.165,8803,22,,"Partly cloudy, 70F"
6/22/2018,Five Island,20508,COC,650,,,,L Pectoral,,Electroshocking,3,43 9.795,94 38.688,43 9.892,94 39.165,8803,22,,"Partly cloudy, 70F"
6/22/2018,Five Island,20509,COC,626,,,,L Pectoral,Male,Electroshocking,3,43 9.795,94 38.688,43 9.892,94 39.165,8803,22,,"Partly cloudy, 70F"
6/22/2018,Five Island,20510,BIB,622,,,,L Pectoral,,Electroshocking,3,43 9.795,94 38.688,43 9.892,94 39.165,8803,22,,"Partly cloudy, 70F"
6/22/2018,Five Island,20511,COC,621,,,,L Pectoral,,Electroshocking,3,43 9.795,94 38.688,43 9.892,94 39.165,8803,22,,"Partly cloudy, 70F"
6/22/2018,Five Island,20512,COC,599,,,,L Pectoral,"2018 recap, fumbled w/o tag",Electroshocking,3,43 9.795,94 38.688,43 9.892,94 39.165,8803,22,,"Partly cloudy, 70F"
6/22/2018,Five Island,20513,COC,700,,,,L Pectoral,,Electroshocking,3,43 9.795,94 38.688,43 9.892,94 39.165,8803,22,,"Partly cloudy, 70F"
6/22/2018,Five Island,20514,COC,631,,,,L Pectoral,,Electroshocking,3,43 9.795,94 38.688,43 9.892,94 39.165,8803,22,,"Partly cloudy, 70F"
6/22/2018,Five Island,20515,COC,526,,,,L Pectoral,,Electroshocking,3,43 9.795,94 38.688,43 9.892,94 39.165,8803,22,,"Partly cloudy, 70F"
6/22/2018,Five Island,20516,COC,640,,,,L Pectoral,Female,Electroshocking,3,43 9.795,94 38.688,43 9.892,94 39.165,8803,22,,"Partly cloudy, 70F"
6/22/2018,Five Island,20517,COC,640,,,,L Pectoral,Male,Electroshocking,3,43 9.795,94 38.688,43 9.892,94 39.165,8803,22,,"Partly cloudy, 70F"
6/22/2018,Five Island,20518,COC,596,,,,L Pectoral,,Electroshocking,3,43 9.795,94 38.688,43 9.892,94 39.165,8803,22,,"Partly cloudy, 70F"
6/22/2018,Five Island,20519,COC,544,,,,L Pectoral,Male,Electroshocking,3,43 9.795,94 38.688,43 9.892,94 39.165,8803,22,,"Partly cloudy, 70F"
6/22/2018,Five Island,20520,COC,561,,,,L Pectoral,"Male, cracked opercle",Electroshocking,3,43 9.795,94 38.688,43 9.892,94 39.165,8803,22,,"Partly cloudy, 70F"
6/22/2018,Five Island,20521,COC,653,,,,L Pectoral,Male,Electroshocking,3,43 9.795,94 38.688,43 9.892,94 39.165,8803,22,,"Partly cloudy, 70F"
6/22/2018,Five Island,20522,COC,623,,,,L Pectoral,Male,Electroshocking,3,43 9.795,94 38.688,43 9.892,94 39.165,8803,22,,"Partly cloudy, 70F"
6/22/2018,Five Island,20523,COC,621,,,,L Pectoral,Male,Electroshocking,3,43 9.795,94 38.688,43 9.892,94 39.165,8803,22,,"Partly cloudy, 70F"
6/22/2018,Five Island,20524,COC,602,,,,L Pectoral,,Electroshocking,3,43 9.795,94 38.688,43 9.892,94 39.165,8803,22,,"Partly cloudy, 70F"
6/28/2018,Five Island,22318,COC,572,,,,L Pectoral,Male,Electroshocking,1,43 9.891,94 39.125,43 9.863,94 39.182,1669,25.1,,"Sunny, windy"
6/28/2018,Five Island,22319,COC,673,,,,L Pectoral,,Electroshocking,1,43 9.891,94 39.125,43 9.863,94 39.182,1669,25.1,,"Sunny, windy"
6/28/2018,Five Island,22320,COC,682,,,,L Pectoral,,Electroshocking,1,43 9.891,94 39.125,43 9.863,94 39.182,1669,25.1,,"Sunny, windy"
6/28/2018,Five Island,22321,COC,642,,,,L Pectoral,,Electroshocking,1,43 9.891,94 39.125,43 9.863,94 39.182,1669,25.1,,"Sunny, windy"
6/28/2018,Five Island,22322,COC,472,,,,L Pectoral,,Electroshocking,1,43 9.891,94 39.125,43 9.863,94 39.182,1669,25.1,,"Sunny, windy"
6/28/2018,Five Island,22323,COC,622,,,,L Pectoral,,Electroshocking,1,43 9.891,94 39.125,43 9.863,94 39.182,1669,25.1,,"Sunny, windy"
6/28/2018,Five Island,22324,COC,623,,,,L Pectoral,,Electroshocking,1,43 9.891,94 39.125,43 9.863,94 39.182,1669,25.1,,"Sunny, windy"
6/28/2018,Five Island,22325,COC,748,,,,L Pectoral,,Electroshocking,1,43 9.891,94 39.125,43 9.863,94 39.182,1669,25.1,,"Sunny, windy"
6/28/2018,Five Island,22326,COC,628,,,,L Pectoral,,Electroshocking,1,43 9.891,94 39.125,43 9.863,94 39.182,1669,25.1,,"Sunny, windy"
6/28/2018,Five Island,22327,COC,605,,,,L Pectoral,,Electroshocking,1,43 9.891,94 39.125,43 9.863,94 39.182,1669,25.1,,"Sunny, windy"
6/28/2018,Five Island,22328,COC,654,,,,L Pectoral,,Electroshocking,1,43 9.891,94 39.125,43 9.863,94 39.182,1669,25.1,,"Sunny, windy"
6/28/2018,Five Island,22329,COC,618,,,,L Pectoral,,Electroshocking,1,43 9.891,94 39.125,43 9.863,94 39.182,1669,25.1,,"Sunny, windy"
6/28/2018,Five Island,22330,COC,593,,,,L Pectoral,,Electroshocking,1,43 9.891,94 39.125,43 9.863,94 39.182,1669,25.1,,"Sunny, windy"
6/28/2018,Five Island,18302,COC,598,,1,,L Pectoral,2018 recap,Electroshocking,1,43 9.891,94 39.125,43 9.863,94 39.182,1669,25.1,,"Sunny, windy"
6/28/2018,Five Island,22331,COC,628,,,,L Pectoral,,Electroshocking,1,43 9.891,94 39.125,43 9.863,94 39.182,1669,25.1,,"Sunny, windy"
6/28/2018,Five Island,22333,COC,596,,,,L Pectoral,,Electroshocking,1,43 9.891,94 39.125,43 9.863,94 39.182,1669,25.1,,"Sunny, windy"
6/28/2018,Five Island,22334,COC,672,,,,L Pectoral,,Electroshocking,1,43 9.891,94 39.125,43 9.863,94 39.182,1669,25.1,,"Sunny, windy"
6/28/2018,Five Island,22335,COC,551,,,,L Pectoral,,Electroshocking,1,43 9.891,94 39.125,43 9.863,94 39.182,1669,25.1,,"Sunny, windy"
6/28/2018,Five Island,22336,COC,665,,,,L Pectoral,,Electroshocking,1,43 9.891,94 39.125,43 9.863,94 39.182,1669,25.1,,"Sunny, windy"
6/28/2018,Five Island,22337,COC,678,,,,L Pectoral,,Electroshocking,1,43 9.891,94 39.125,43 9.863,94 39.182,1669,25.1,,"Sunny, windy"
6/28/2018,Five Island,22338,COC,563,,,,L Pectoral,,Electroshocking,1,43 9.891,94 39.125,43 9.863,94 39.182,1669,25.1,,"Sunny, windy"
6/28/2018,Five Island,22339,COC,705,,,,L Pectoral,,Electroshocking,1,43 9.891,94 39.125,43 9.863,94 39.182,1669,25.1,,"Sunny, windy"
6/28/2018,Five Island,22340,COC,563,,,,L Pectoral,,Electroshocking,1,43 9.891,94 39.125,43 9.863,94 39.182,1669,25.1,,"Sunny, windy"
6/28/2018,Five Island,22341,COC,682,,,,L Pectoral,,Electroshocking,1,43 9.891,94 39.125,43 9.863,94 39.182,1669,25.1,,"Sunny, windy"
6/28/2018,Five Island,22342,COC,663,,,,L Pectoral,,Electroshocking,1,43 9.891,94 39.125,43 9.863,94 39.182,1669,25.1,,"Sunny, windy"
6/28/2018,Five Island,22343,COC,593,,,,L Pectoral,,Electroshocking,1,43 9.891,94 39.125,43 9.863,94 39.182,1669,25.1,,"Sunny, windy"
6/28/2018,Five Island,22344,COC,613,,,,L Pectoral,,Electroshocking,1,43 9.891,94 39.125,43 9.863,94 39.182,1669,25.1,,"Sunny, windy"
6/28/2018,Five Island,22345,COC,642,,,,L Pectoral,,Electroshocking,2,43 10.540,94 38.521,43 10.505,94 38.778,2120,25.1,,"Sunny, windy"
6/28/2018,Five Island,22346,COC,543,,,,L Pectoral,,Electroshocking,2,43 10.540,94 38.521,43 10.505,94 38.778,2120,25.1,,"Sunny, windy"
6/28/2018,Five Island,22347,COC,613,,,,L Pectoral,,Electroshocking,2,43 10.540,94 38.521,43 10.505,94 38.778,2120,25.1,,"Sunny, windy"
6/28/2018,Five Island,22348,COC,603,,,,L Pectoral,,Electroshocking,2,43 10.540,94 38.521,43 10.505,94 38.778,2120,25.1,,"Sunny, windy"
6/28/2018,Five Island,22349,COC,675,,,,L Pectoral,,Electroshocking,2,43 10.540,94 38.521,43 10.505,94 38.778,2120,25.1,,"Sunny, windy"
6/28/2018,Five Island,22350,COC,638,,,,L Pectoral,,Electroshocking,2,43 10.540,94 38.521,43 10.505,94 38.778,2120,25.1,,"Sunny, windy"
6/28/2018,Five Island,22351,COC,522,,,,L Pectoral,,Electroshocking,2,43 10.540,94 38.521,43 10.505,94 38.778,2120,25.1,,"Sunny, windy"
6/28/2018,Five Island,22352,COC,535,,,,L Pectoral,,Electroshocking,2,43 10.540,94 38.521,43 10.505,94 38.778,2120,25.1,,"Sunny, windy"
6/28/2018,Five Island,22353,COC,592,,,,L Pectoral,,Electroshocking,2,43 10.540,94 38.521,43 10.505,94 38.778,2120,25.1,,"Sunny, windy"
6/28/2018,Five Island,22354,COC,615,,,,L Pectoral,,Electroshocking,2,43 10.540,94 38.521,43 10.505,94 38.778,2120,25.1,,"Sunny, windy"
6/28/2018,Five Island,22355,COC,622,,,,L Pectoral,,Electroshocking,2,43 10.540,94 38.521,43 10.505,94 38.778,2120,25.1,,"Sunny, windy"
6/28/2018,Five Island,22356,COC,573,,,,L Pectoral,Scolliosis,Electroshocking,2,43 10.540,94 38.521,43 10.505,94 38.778,2120,25.1,,"Sunny, windy"
6/28/2018,Five Island,22357,COC,682,,,,L Pectoral,,Electroshocking,2,43 10.540,94 38.521,43 10.505,94 38.778,2120,25.1,,"Sunny, windy"
6/28/2018,Five Island,22358,COC,622,,,,L Pectoral,,Electroshocking,2,43 10.540,94 38.521,43 10.505,94 38.778,2120,25.1,,"Sunny, windy"
6/28/2018,Five Island,22359,COC,605,,,,L Pectoral,,Electroshocking,2,43 10.540,94 38.521,43 10.505,94 38.778,2120,25.1,,"Sunny, windy"
6/28/2018,Five Island,22360,COC,673,,,,L Pectoral,,Electroshocking,2,43 10.540,94 38.521,43 10.505,94 38.778,2120,25.1,,"Sunny, windy"
6/28/2018,Five Island,22361,COC,698,,,,L Pectoral,,Electroshocking,2,43 10.540,94 38.521,43 10.505,94 38.778,2120,25.1,,"Sunny, windy"
6/28/2018,Five Island,22362,COC,642,,,,L Pectoral,,Electroshocking,2,43 10.540,94 38.521,43 10.505,94 38.778,2120,25.1,,"Sunny, windy"
6/28/2018,Five Island,22363,COC,653,,,,L Pectoral,,Electroshocking,2,43 10.540,94 38.521,43 10.505,94 38.778,2120,25.1,,"Sunny, windy"
6/28/2018,Five Island,22364,COC,713,,,,L Pectoral,,Electroshocking,2,43 10.540,94 38.521,43 10.505,94 38.778,2120,25.1,,"Sunny, windy"
6/28/2018,Five Island,22365,COC,583,,,,L Pectoral,,Electroshocking,2,43 10.540,94 38.521,43 10.505,94 38.778,2120,25.1,,"Sunny, windy"
6/28/2018,Five Island,22366,COC,602,,,,L Pectoral,Female,Electroshocking,2,43 10.540,94 38.521,43 10.505,94 38.778,2120,25.1,,"Sunny, windy"
6/28/2018,Five Island,22367,COC,628,,,,L Pectoral,,Electroshocking,2,43 10.540,94 38.521,43 10.505,94 38.778,2120,25.1,,"Sunny, windy"
6/28/2018,Five Island,22368,COC,658,,,,L Pectoral,,Electroshocking,2,43 10.540,94 38.521,43 10.505,94 38.778,2120,25.1,,"Sunny, windy"
6/28/2018,Five Island,22369,COC,563,,,,L Pectoral,,Electroshocking,2,43 10.540,94 38.521,43 10.505,94 38.778,2120,25.1,,"Sunny, windy"
6/28/2018,Five Island,22370,COC,618,,,,L Pectoral,,Electroshocking,2,43 10.540,94 38.521,43 10.505,94 38.778,2120,25.1,,"Sunny, windy"
6/28/2018,Five Island,22371,COC,655,,,,L Pectoral,,Electroshocking,2,43 10.540,94 38.521,43 10.505,94 38.778,2120,25.1,,"Sunny, windy"
6/28/2018,Five Island,22372,BIB,453,,,,L Pectoral,,Electroshocking,2,43 10.540,94 38.521,43 10.505,94 38.778,2120,25.1,,"Sunny, windy"
6/28/2018,Five Island,22373,COC,673,,,,L Pectoral,,Electroshocking,2,43 10.540,94 38.521,43 10.505,94 38.778,2120,25.1,,"Sunny, windy"
6/28/2018,Five Island,22374,COC,585,,,,L Pectoral,,Electroshocking,2,43 10.540,94 38.521,43 10.505,94 38.778,2120,25.1,,"Sunny, windy"
6/28/2018,Five Island,22375,COC,534,,,,L Pectoral,,Electroshocking,2,43 10.540,94 38.521,43 10.505,94 38.778,2120,25.1,,"Sunny, windy"
6/28/2018,Five Island,22376,COC,648,,,,L Pectoral,,Electroshocking,2,43 10.540,94 38.521,43 10.505,94 38.778,2120,25.1,,"Sunny, windy"
6/28/2018,Five Island,22377,COC,582,,,,L Pectoral,,Electroshocking,2,43 10.540,94 38.521,43 10.505,94 38.778,2120,25.1,,"Sunny, windy"
6/28/2018,Five Island,22378,COC,602,,,,L Pectoral,,Electroshocking,2,43 10.540,94 38.521,43 10.505,94 38.778,2120,25.1,,"Sunny, windy"
6/28/2018,Five Island,22379,COC,652,,,,L Pectoral,Female,Electroshocking,2,43 10.540,94 38.521,43 10.505,94 38.778,2120,25.1,,"Sunny, windy"
6/28/2018,Five Island,22380,COC,593,,,,L Pectoral,Male,Electroshocking,2,43 10.540,94 38.521,43 10.505,94 38.778,2120,25.1,,"Sunny, windy"
6/28/2018,Five Island,22381,COC,523,,,,L Pectoral,,Electroshocking,2,43 10.540,94 38.521,43 10.505,94 38.778,2120,25.1,,"Sunny, windy"
6/28/2018,Five Island,22382,COC,583,,,,L Pectoral,,Electroshocking,3,43 10.381,94 38.826,43 9.999,94 38.941,1807,25.1,,"Sunny, windy"
6/28/2018,Five Island,22383,COC,535,,,,L Pectoral,,Electroshocking,3,43 10.381,94 38.826,43 9.999,94 38.941,1807,25.1,,"Sunny, windy"
6/28/2018,Five Island,22384,COC,605,,,,L Pectoral,,Electroshocking,3,43 10.381,94 38.826,43 9.999,94 38.941,1807,25.1,,"Sunny, windy"
6/28/2018,Five Island,22385,COC,512,,,,L Pectoral,,Electroshocking,3,43 10.381,94 38.826,43 9.999,94 38.941,1807,25.1,,"Sunny, windy"
6/28/2018,Five Island,22386,COC,642,,,,L Pectoral,,Electroshocking,3,43 10.381,94 38.826,43 9.999,94 38.941,1807,25.1,,"Sunny, windy"
6/28/2018,Five Island,22387,COC,635,,,,L Pectoral,,Electroshocking,3,43 10.381,94 38.826,43 9.999,94 38.941,1807,25.1,,"Sunny, windy"
6/28/2018,Five Island,22388,COC,652,,,,L Pectoral,,Electroshocking,3,43 10.381,94 38.826,43 9.999,94 38.941,1807,25.1,,"Sunny, windy"
6/28/2018,Five Island,22389,COC,553,,,,L Pectoral,,Electroshocking,3,43 10.381,94 38.826,43 9.999,94 38.941,1807,25.1,,"Sunny, windy"
6/28/2018,Five Island,22390,COC,678,,,,L Pectoral,,Electroshocking,3,43 10.381,94 38.826,43 9.999,94 38.941,1807,25.1,,"Sunny, windy"
6/28/2018,Five Island,22391,COC,578,,,,L Pectoral,,Electroshocking,3,43 10.381,94 38.826,43 9.999,94 38.941,1807,25.1,,"Sunny, windy"
6/28/2018,Five Island,22392,COC,618,,,,L Pectoral,,Electroshocking,3,43 10.381,94 38.826,43 9.999,94 38.941,1807,25.1,,"Sunny, windy"
6/28/2018,Five Island,22393,COC,693,,,,L Pectoral,,Electroshocking,3,43 10.381,94 38.826,43 9.999,94 38.941,1807,25.1,,"Sunny, windy"
6/28/2018,Five Island,22394,COC,602,,,,L Pectoral,,Electroshocking,3,43 10.381,94 38.826,43 9.999,94 38.941,1807,25.1,,"Sunny, windy"
6/28/2018,Five Island,22395,COC,718,,,,L Pectoral,,Electroshocking,3,43 10.381,94 38.826,43 9.999,94 38.941,1807,25.1,,"Sunny, windy"
6/28/2018,Five Island,22396,COC,518,,,,L Pectoral,,Electroshocking,3,43 10.381,94 38.826,43 9.999,94 38.941,1807,25.1,,"Sunny, windy"
6/28/2018,Five Island,22397,COC,592,,,,L Pectoral,,Electroshocking,3,43 10.381,94 38.826,43 9.999,94 38.941,1807,25.1,,"Sunny, windy"
6/28/2018,Five Island,22398,COC,653,,,,L Pectoral,,Electroshocking,3,43 10.381,94 38.826,43 9.999,94 38.941,1807,25.1,,"Sunny, windy"
6/28/2018,Five Island,22399,COC,575,,,,L Pectoral,,Electroshocking,3,43 10.381,94 38.826,43 9.999,94 38.941,1807,25.1,,"Sunny, windy"
6/28/2018,Five Island,22400,COC,668,,,,L Pectoral,,Electroshocking,3,43 10.381,94 38.826,43 9.999,94 38.941,1807,25.1,,"Sunny, windy"
6/28/2018,Five Island,20201,COC,618,,,,L Pectoral,,Electroshocking,3,43 10.381,94 38.826,43 9.999,94 38.941,1807,25.1,,"Sunny, windy"
6/28/2018,Five Island,20202,COC,505,,,,L Pectoral,,Electroshocking,3,43 10.381,94 38.826,43 9.999,94 38.941,1807,25.1,,"Sunny, windy"
6/28/2018,Five Island,20203,COC,672,,,,L Pectoral,,Electroshocking,4,43 9.841,94 39.024,43 9.703,94 39.056,1850,25.1,,"Sunny, windy"
6/28/2018,Five Island,20204,COC,691,,,,L Pectoral,,Electroshocking,4,43 9.841,94 39.024,43 9.703,94 39.056,1850,25.1,,"Sunny, windy"
6/28/2018,Five Island,20205,COC,563,,,,L Pectoral,,Electroshocking,4,43 9.841,94 39.024,43 9.703,94 39.056,1850,25.1,,"Sunny, windy"
6/28/2018,Five Island,20207,COC,534,,,,L Pectoral,,Electroshocking,4,43 9.841,94 39.024,43 9.703,94 39.056,1850,25.1,,"Sunny, windy"
6/28/2018,Five Island,20208,COC,608,,,,L Pectoral,,Electroshocking,4,43 9.841,94 39.024,43 9.703,94 39.056,1850,25.1,,"Sunny, windy"
6/28/2018,Five Island,20209,COC,632,,,,L Pectoral,,Electroshocking,4,43 9.841,94 39.024,43 9.703,94 39.056,1850,25.1,,"Sunny, windy"
6/28/2018,Five Island,20210,COC,598,,,,L Pectoral,,Electroshocking,4,43 9.841,94 39.024,43 9.703,94 39.056,1850,25.1,,"Sunny, windy"
6/28/2018,Five Island,20211,COC,645,,,,L Pectoral,,Electroshocking,4,43 9.841,94 39.024,43 9.703,94 39.056,1850,25.1,,"Sunny, windy"
6/28/2018,Five Island,20212,COC,602,,,,L Pectoral,,Electroshocking,4,43 9.841,94 39.024,43 9.703,94 39.056,1850,25.1,,"Sunny, windy"
6/28/2018,Five Island,20213,COC,628,,,,L Pectoral,Rotund Female,Electroshocking,4,43 9.841,94 39.024,43 9.703,94 39.056,1850,25.1,,"Sunny, windy"
6/28/2018,Five Island,21215,COC,602,,,,L Pectoral,Cracked opercle,Electroshocking,4,43 9.841,94 39.024,43 9.703,94 39.056,1850,25.1,,"Sunny, windy"
6/28/2018,Five Island,20216,COC,708,,,,L Pectoral,,Electroshocking,4,43 9.841,94 39.024,43 9.703,94 39.056,1850,25.1,,"Sunny, windy"
6/28/2018,Five Island,20217,COC,715,,,,L Pectoral,,Electroshocking,4,43 9.841,94 39.024,43 9.703,94 39.056,1850,25.1,,"Sunny, windy"
6/28/2018,Five Island,20218,COC,655,,,,L Pectoral,,Electroshocking,4,43 9.841,94 39.024,43 9.703,94 39.056,1850,25.1,,"Sunny, windy"
6/28/2018,Five Island,20219,COC,565,,,,L Pectoral,,Electroshocking,4,43 9.841,94 39.024,43 9.703,94 39.056,1850,25.1,,"Sunny, windy"
6/28/2018,Five Island,20220,COC,648,,,,L Pectoral,,Electroshocking,4,43 9.841,94 39.024,43 9.703,94 39.056,1850,25.1,,"Sunny, windy"
6/28/2018,Five Island,20221,COC,338,,,,L Pectoral,,Electroshocking,4,43 9.841,94 39.024,43 9.703,94 39.056,1850,25.1,,"Sunny, windy"
7/12/2018,Five Island,20228,COC,522,,,,L Pectoral,,Electroshocking,1,Five Island trans. 1,Five Island trans. 1,Five Island trans. 1,Five Island trans. 1,963,27.5,,"Sunny, 92F, wind"
7/12/2018,Five Island,20229,BIB,558,,,,L Pectoral,Wrong area-check data sheet,Electroshocking,2,Five Island trans. 2,Five Island trans. 2,Five Island trans. 2,Five Island trans. 2,1005,27.5,,"Sunny, 92F, wind"
