Date,Lake,TAG NUMBER,Species,Length (mm),Weight (g),Recap,Tag Loss,Fin Clipped,Notes,Gear,Site/Transect,Start Latitude,Start Longitude,End Latitude,End Longitude,On-Time (s),Water Temp (C),Secchi (cm),Weather,Year
6/5/2017,Center,4947,CAP,572,.,.,,.,.,EF,2,.,,.,,4680,,,"SUNNY, N 10 MPH",2017
6/5/2017,Center,4948,CAP,462,.,.,,.,.,EF,2,.,,.,,4680,,,"SUNNY, N 10 MPH",2017
6/5/2017,Center,4949,CAP,530,.,.,,.,.,EF,2,.,,.,,4680,,,"SUNNY, N 10 MPH",2017
6/5/2017,Center,4950,CAP,481,.,.,,.,.,EF,2,.,,.,,4680,,,"SUNNY, N 10 MPH",2017
6/5/2017,Center,4951,CAP,363,.,.,,.,.,EF,2,.,,.,,4680,,,"SUNNY, N 10 MPH",2017
6/5/2017,Center,4952,CAP,609,.,.,,.,.,EF,2,.,,.,,4680,,,"SUNNY, N 10 MPH",2017
6/5/2017,Center,4953,CAP,723,.,.,,.,.,EF,2,.,,.,,4680,,,"SUNNY, N 10 MPH",2017
6/5/2017,Center,4954,CAP,553,.,.,,.,.,EF,2,.,,.,,4680,,,"SUNNY, N 10 MPH",2017
6/5/2017,Center,4955,CAP,588,.,.,,RIGHT PECTORAL,.,EF,2,.,,.,,4680,,,"SUNNY, N 10 MPH",2017
6/5/2017,Center,4956,CAP,448,.,.,,.,.,EF,2,.,,.,,4680,,,"SUNNY, N 10 MPH",2017
6/5/2017,Center,4957,CAP,545,.,.,,.,.,EF,2,.,,.,,4680,,,"SUNNY, N 10 MPH",2017
6/5/2017,Center,4958,CAP,563,.,.,,.,.,EF,2,.,,.,,4680,,,"SUNNY, N 10 MPH",2017
6/5/2017,Center,4959,CAP,592,.,.,,.,.,EF,2,.,,.,,4680,,,"SUNNY, N 10 MPH",2017
6/5/2017,Center,4960,CAP,685,.,.,,.,.,EF,2,.,,.,,4680,,,"SUNNY, N 10 MPH",2017
6/5/2017,Center,4961,CAP,628,.,1,,DORSAL,no previous tag,EF,2,.,,.,,4680,,,"SUNNY, N 10 MPH",2017
6/5/2017,Center,4962,CAP,537,.,.,,.,.,EF,2,.,,.,,4680,,,"SUNNY, N 10 MPH",2017
6/5/2017,Center,4963,CAP,446,.,.,,.,.,EF,2,.,,.,,4680,,,"SUNNY, N 10 MPH",2017
6/5/2017,Center,NA,CAP,671,.,1,,DORSAL,DEAD FISH,EF,2,.,,.,,4680,,,"SUNNY, N 10 MPH",2017
6/5/2017,Center,.,BIB,417,.,.,,.,.,EF,2,.,,.,,4680,,,"SUNNY, N 10 MPH",2017
6/5/2017,Center,.,BIB,606,.,.,,.,.,EF,2,.,,.,,4680,,,"SUNNY, N 10 MPH",2017
6/5/2017,Center,.,BIB,444,.,.,,.,.,EF,2,.,,.,,4680,,,"SUNNY, N 10 MPH",2017
6/5/2017,Center,.,BIB,423,.,.,,.,.,EF,2,.,,.,,4680,,,"SUNNY, N 10 MPH",2017
6/5/2017,Center,.,BIB,496,.,.,,.,.,EF,2,.,,.,,4680,,,"SUNNY, N 10 MPH",2017
6/5/2017,Center,.,BIB,500,.,.,,.,.,EF,2,.,,.,,4680,,,"SUNNY, N 10 MPH",2017
6/5/2017,Center,.,BIB,477,.,.,1,RIGHT PELVIC - LOST TAG,2017 tag loss,EF,2,.,,.,,4680,,,"SUNNY, N 10 MPH",2017
6/5/2017,Center,.,BIB,418,.,.,,.,.,EF,2,.,,.,,4680,,,"SUNNY, N 10 MPH",2017
6/5/2017,Center,.,BIB,450,.,.,1,RIGHT PELVIC - LOST TAG,2017 tag loss,EF,2,.,,.,,4680,,,"SUNNY, N 10 MPH",2017
6/5/2017,Center,.,BIB,444,.,.,,.,.,EF,2,.,,.,,4680,,,"SUNNY, N 10 MPH",2017
6/5/2017,Center,.,BIB,498,.,.,,.,.,EF,2,.,,.,,4680,,,"SUNNY, N 10 MPH",2017
6/5/2017,Center,.,BIB,650,.,.,,.,.,EF,2,.,,.,,4680,,,"SUNNY, N 10 MPH",2017
6/5/2017,Center,.,BIB,477,.,.,,.,.,EF,2,.,,.,,4680,,,"SUNNY, N 10 MPH",2017
6/5/2017,Center,4717,BIB,447,.,1,,TAG/RIGHT OPERCLE,2017 recap,EF,2,.,,.,,4680,,,"SUNNY, N 10 MPH",2017
6/5/2017,Center,.,BIB,493,.,.,,.,.,EF,2,.,,.,,4680,,,"SUNNY, N 10 MPH",2017
6/5/2017,Center,.,BIB,438,.,.,1,RIGHT PELVIC - LOST TAG,2017 tag loss,EF,2,.,,.,,4680,,,"SUNNY, N 10 MPH",2017
6/5/2017,Center,.,BIB,585,.,.,,.,.,EF,2,.,,.,,4680,,,"SUNNY, N 10 MPH",2017
6/5/2017,Center,.,BIB,538,.,.,,.,.,EF,2,.,,.,,4680,,,"SUNNY, N 10 MPH",2017
6/5/2017,Center,.,BIB,488,.,.,,.,.,EF,2,.,,.,,4680,,,"SUNNY, N 10 MPH",2017
6/5/2017,Center,4964,CAP,557,.,.,,LEFT PECTORAL,.,EF,2,.,,.,,4680,,,"SUNNY, N 10 MPH",2017
6/5/2017,Center,4965,CAP,662,.,.,,.,.,EF,2,.,,.,,4680,,,"SUNNY, N 10 MPH",2017
6/5/2017,Center,4966,CAP,677,.,.,1,LEFT PELVIC,2017 tag loss,EF,2,.,,.,,4680,,,"SUNNY, N 10 MPH",2017
6/5/2017,Center,4967,CAP,566,.,.,,.,.,EF,2,.,,.,,4680,,,"SUNNY, N 10 MPH",2017
6/5/2017,Center,4968,CAP,697,.,.,,.,.,EF,2,.,,.,,4680,,,"SUNNY, N 10 MPH",2017
6/5/2017,Center,4969,CAP,551,.,.,,.,.,EF,2,.,,.,,4680,,,"SUNNY, N 10 MPH",2017
6/5/2017,Center,4970,CAP,509,.,.,,.,.,EF,2,.,,.,,4680,,,"SUNNY, N 10 MPH",2017
6/5/2017,Center,4971,CAP,614,.,.,,.,.,EF,2,.,,.,,4680,,,"SUNNY, N 10 MPH",2017
6/5/2017,Center,4972,CAP,530,.,.,,.,.,EF,2,.,,.,,4680,,,"SUNNY, N 10 MPH",2017
6/5/2017,Center,4973,CAP,470,.,.,,.,.,EF,2,.,,.,,4680,,,"SUNNY, N 10 MPH",2017
6/5/2017,Center,4974,CAP,493,.,.,,.,.,EF,2,.,,.,,4680,,,"SUNNY, N 10 MPH",2017
6/5/2017,Center,4975,CAP,457,.,.,,.,.,EF,2,.,,.,,4680,,,"SUNNY, N 10 MPH",2017
6/5/2017,Center,.,CAP,427,.,.,,.,.,EF,2,.,,.,,4680,,,"SUNNY, N 10 MPH",2017
6/5/2017,Center,.,CAP,440,.,.,,.,.,EF,2,.,,.,,4680,,,"SUNNY, N 10 MPH",2017
6/5/2017,Center,.,CAP,463,.,.,,.,.,EF,2,.,,.,,4680,,,"SUNNY, N 10 MPH",2017
6/5/2017,Center,.,CAP,390,.,.,,.,.,EF,2,.,,.,,4680,,,"SUNNY, N 10 MPH",2017
6/5/2017,Center,.,CAP,448,.,.,,.,.,EF,2,.,,.,,4680,,,"SUNNY, N 10 MPH",2017
6/5/2017,Center,.,CAP,508,.,.,,.,.,EF,2,.,,.,,4680,,,"SUNNY, N 10 MPH",2017
6/5/2017,Center,.,CAP,431,.,.,,.,.,EF,2,.,,.,,4680,,,"SUNNY, N 10 MPH",2017
6/5/2017,Center,.,CAP,458,.,.,,.,.,EF,2,.,,.,,4680,,,"SUNNY, N 10 MPH",2017
6/6/2017,Center,.,CAP,429,.,.,,.,.,EF,1,.,,.,,4348,24.22222222,,SUNNY S WIND ~5,2017
6/6/2017,Center,.,CAP,443,.,.,,.,.,EF,1,.,,.,,4348,24.22222222,,SUNNY S WIND ~5,2017
6/6/2017,Center,.,CAP,542,.,.,,.,.,EF,1,.,,.,,4348,24.22222222,,SUNNY S WIND ~5,2017
6/6/2017,Center,.,CAP,463,.,.,,.,.,EF,1,.,,.,,4348,24.22222222,,SUNNY S WIND ~5,2017
6/6/2017,Center,.,CAP,443,.,.,,.,.,EF,1,.,,.,,4348,24.22222222,,SUNNY S WIND ~5,2017
6/6/2017,Center,.,CAP,548,.,.,,.,.,EF,1,.,,.,,4348,24.22222222,,SUNNY S WIND ~5,2017
6/6/2017,Center,.,CAP,588,.,.,,.,.,EF,1,.,,.,,4348,24.22222222,,SUNNY S WIND ~5,2017
6/6/2017,Center,.,CAP,543,.,.,,.,.,EF,1,.,,.,,4348,24.22222222,,SUNNY S WIND ~5,2017
6/6/2017,Center,.,CAP,650,.,.,,RIGHT PECTORAL/OLD DORSAL,.,EF,1,.,,.,,4348,24.22222222,,SUNNY S WIND ~5,2017
6/6/2017,Center,.,CAP,449,.,.,,.,.,EF,1,.,,.,,4348,24.22222222,,SUNNY S WIND ~5,2017
6/6/2017,Center,.,CAP,584,.,.,,.,.,EF,1,.,,.,,4348,24.22222222,,SUNNY S WIND ~5,2017
6/6/2017,Center,.,CAP,683,.,.,,.,.,EF,1,.,,.,,4348,24.22222222,,SUNNY S WIND ~5,2017
6/6/2017,Center,.,CAP,663,.,.,,.,.,EF,1,.,,.,,4348,24.22222222,,SUNNY S WIND ~5,2017
6/6/2017,Center,.,CAP,623,.,.,,.,.,EF,1,.,,.,,4348,24.22222222,,SUNNY S WIND ~5,2017
6/6/2017,Center,.,CAP,559,.,.,1,RIGHT PELVIC - LOST TAG,2017 tag loss,EF,1,.,,.,,4348,24.22222222,,SUNNY S WIND ~5,2017
6/6/2017,Center,.,CAP,513,.,.,,.,.,EF,1,.,,.,,4348,24.22222222,,SUNNY S WIND ~5,2017
6/6/2017,Center,.,CAP,450,.,.,,.,.,EF,1,.,,.,,4348,24.22222222,,SUNNY S WIND ~5,2017
6/6/2017,Center,.,CAP,494,.,.,,.,.,EF,1,.,,.,,4348,24.22222222,,SUNNY S WIND ~5,2017
6/6/2017,Center,.,CAP,547,.,.,,.,.,EF,1,.,,.,,4348,24.22222222,,SUNNY S WIND ~5,2017
6/6/2017,Center,.,CAP,627,.,.,,.,.,EF,1,.,,.,,4348,24.22222222,,SUNNY S WIND ~5,2017
6/6/2017,Center,.,CAP,647,.,.,,.,.,EF,1,.,,.,,4348,24.22222222,,SUNNY S WIND ~5,2017
6/6/2017,Center,.,CAP,614,.,.,,.,.,EF,1,.,,.,,4348,24.22222222,,SUNNY S WIND ~5,2017
6/6/2017,Center,.,CAP,443,.,.,,.,.,EF,1,.,,.,,4348,24.22222222,,SUNNY S WIND ~5,2017
6/6/2017,Center,.,CAP,481,.,.,,.,.,EF,1,.,,.,,4348,24.22222222,,SUNNY S WIND ~5,2017
6/6/2017,Center,.,CAP,485,.,.,,.,.,EF,1,.,,.,,4348,24.22222222,,SUNNY S WIND ~5,2017
6/6/2017,Center,.,CAP,452,.,.,,.,.,EF,1,.,,.,,4348,24.22222222,,SUNNY S WIND ~5,2017
6/6/2017,Center,.,CAP,669,.,1,,LEFT PELVIC/DORSAL,no tag,EF,1,.,,.,,4348,24.22222222,,SUNNY S WIND ~5,2017
6/6/2017,Center,.,CAP,748,.,.,,.,.,EF,1,.,,.,,4348,24.22222222,,SUNNY S WIND ~5,2017
6/6/2017,Center,.,CAP,689,.,.,,.,.,EF,1,.,,.,,4348,24.22222222,,SUNNY S WIND ~5,2017
6/6/2017,Center,.,CAP,607,.,1,,DORSAL,no tag,EF,1,.,,.,,4348,24.22222222,,SUNNY S WIND ~5,2017
6/6/2017,Center,.,CAP,575,.,.,1,LEFT PELVIC,2017 tag loss,EF,1,.,,.,,4348,24.22222222,,SUNNY S WIND ~5,2017
6/6/2017,Center,.,CAP,534,.,1,,DORSAL,no tag,EF,1,.,,.,,4348,24.22222222,,SUNNY S WIND ~5,2017
6/6/2017,Center,.,CAP,499,.,.,,.,.,EF,1,.,,.,,4348,24.22222222,,SUNNY S WIND ~5,2017
6/6/2017,Center,.,CAP,448,.,.,,.,.,EF,1,.,,.,,4348,24.22222222,,SUNNY S WIND ~5,2017
6/6/2017,Center,.,CAP,542,.,.,,.,.,EF,1,.,,.,,4348,24.22222222,,SUNNY S WIND ~5,2017
6/6/2017,Center,.,CAP,482,.,1,,DORSAL,no tag,EF,1,.,,.,,4348,24.22222222,,SUNNY S WIND ~5,2017
6/6/2017,Center,.,CAP,400,.,.,,.,.,EF,1,.,,.,,4348,24.22222222,,SUNNY S WIND ~5,2017
6/6/2017,Center,.,CAP,183,.,.,,.,.,EF,1,.,,.,,4348,24.22222222,,SUNNY S WIND ~5,2017
6/6/2017,Center,.,CAP,148,.,.,,.,.,EF,1,.,,.,,4348,24.22222222,,SUNNY S WIND ~5,2017
6/6/2017,Center,.,CAP,195,.,.,,.,.,EF,1,.,,.,,4348,24.22222222,,SUNNY S WIND ~5,2017
6/6/2017,Center,.,CAP,184,.,.,,.,.,EF,1,.,,.,,4348,24.22222222,,SUNNY S WIND ~5,2017
6/6/2017,Center,.,CAP,192,.,.,,.,.,EF,1,.,,.,,4348,24.22222222,,SUNNY S WIND ~5,2017
6/6/2017,Center,.,BIB,518,.,.,,.,.,EF,1,.,,.,,4348,24.22222222,,SUNNY S WIND ~5,2017
6/6/2017,Center,.,BIB,493,.,.,,.,.,EF,1,.,,.,,4348,24.22222222,,SUNNY S WIND ~5,2017
6/6/2017,Center,.,BIB,487,.,.,1,RIGHT PELVIC - LOST TAG,2017 tag loss,EF,1,.,,.,,4348,24.22222222,,SUNNY S WIND ~5,2017
6/6/2017,Center,.,BIB,634,.,.,1,RIGHT PELVIC - LOST TAG,2017 tag loss,EF,1,.,,.,,4348,24.22222222,,SUNNY S WIND ~5,2017
6/8/2017,Center,.,CAP,.,.,.,,.,.,EF,RUNS 1-4,.,,.,,3600,,,.,2017
6/8/2017,Center,.,CAP,.,.,1,,DORSAL,no tag,EF,RUNS 1-4,.,,.,,3600,,,.,2017
6/8/2017,Center,.,CAP,.,.,.,,.,.,EF,RUNS 1-4,.,,.,,3600,,,.,2017
6/8/2017,Center,.,CAP,.,.,.,,.,.,EF,RUNS 1-4,.,,.,,3600,,,.,2017
6/8/2017,Center,.,CAP,.,.,.,,.,.,EF,RUNS 1-4,.,,.,,3600,,,.,2017
6/8/2017,Center,.,CAP,.,.,.,,.,.,EF,RUNS 1-4,.,,.,,3600,,,.,2017
6/8/2017,Center,.,CAP,.,.,.,,.,.,EF,RUNS 1-4,.,,.,,3600,,,.,2017
6/8/2017,Center,.,CAP,.,.,.,,.,.,EF,RUNS 1-4,.,,.,,3600,,,.,2017
6/8/2017,Center,.,CAP,.,.,.,,.,.,EF,RUNS 1-4,.,,.,,3600,,,.,2017
6/8/2017,Center,.,CAP,.,.,.,,.,.,EF,RUNS 1-4,.,,.,,3600,,,.,2017
6/8/2017,Center,.,CAP,.,.,.,,.,.,EF,RUNS 1-4,.,,.,,3600,,,.,2017
6/8/2017,Center,418,BIB,.,.,1,,RIGHT PELVIC - TAG,2017 recap,EF,RUNS 1-4,.,,.,,3600,,,.,2017
6/13/2017,Center,.,BIB,437,.,.,,.,.,EF,1,N/E/S SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,BIB,490,.,.,,.,.,EF,1,N/E/S SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,BIB,427,.,.,,.,.,EF,1,N/E/S SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,BIB,474,.,.,,.,.,EF,1,N/E/S SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,BIB,454,.,.,,.,.,EF,1,N/E/S SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,BIB,574,.,.,,.,.,EF,1,N/E/S SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,BIB,587,.,1,,DORSAL,no tag,EF,1,N/E/S SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,BIB,474,.,.,,.,.,EF,1,N/E/S SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,BIB,455,.,.,,.,.,EF,1,N/E/S SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,BIB,513,.,.,,.,.,EF,1,N/E/S SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,BIB,515,.,.,,.,.,EF,1,N/E/S SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,BIB,522,.,.,,.,.,EF,1,N/E/S SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,BIB,398,.,.,,.,.,EF,1,N/E/S SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,BIB,610,.,.,,.,.,EF,1,N/E/S SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,BIB,500,.,.,,.,.,EF,1,N/E/S SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,BIB,480,.,.,,.,.,EF,1,N/E/S SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,BIB,463,.,.,,.,.,EF,1,N/E/S SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,BIB,475,.,.,,.,.,EF,1,N/E/S SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,BIB,548,.,.,,.,.,EF,1,N/E/S SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,BIB,438,.,.,,.,.,EF,1,N/E/S SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,BIB,407,.,.,,.,.,EF,1,N/E/S SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,BIB,436,.,.,,.,.,EF,1,N/E/S SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,BIB,485,.,.,,.,.,EF,1,N/E/S SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,CAP,541,.,.,,.,.,EF,1,N/E/S SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,CAP,628,.,.,1,RIGHT PELVIC - LOST TAG - RIGHT PECTORAL,2017 tag loss,EF,1,N/E/S SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,CAP,479,.,.,,.,.,EF,1,N/E/S SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,CAP,593,.,.,,.,.,EF,1,N/E/S SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,CAP,627,.,.,,.,.,EF,1,N/E/S SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,CAP,532,.,.,,.,.,EF,1,N/E/S SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,CAP,437,.,1,,DORSAL,no tag,EF,1,N/E/S SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,CAP,630,.,.,,.,.,EF,1,N/E/S SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,CAP,458,.,.,,.,.,EF,1,N/E/S SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,4892,CAP,590,.,1,,TAG/RIGHT PELVIC,2017 recap,EF,1,N/E/S SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,CAP,482,.,.,,.,.,EF,1,N/E/S SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,CAP,627,.,.,,.,.,EF,1,N/E/S SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,CAP,623,.,.,,.,.,EF,1,N/E/S SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,CAP,422,.,.,,.,.,EF,1,N/E/S SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,CAP,464,.,.,,.,.,EF,1,N/E/S SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,BIB,485,.,.,1,RIGHT PELVIC - LOST TAG,2017 tag loss,EF,1,W SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,BIB,496,.,.,,.,.,EF,1,W SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,4071,BIB,600,.,1,,TAG/RIGHT PELVIC,2017 recap,EF,1,W SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,BIB,560,.,.,,.,.,EF,1,W SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,BIB,596,.,.,,.,.,EF,1,W SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,BIB,627,.,1,,DORSAL,no tag,EF,1,W SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,BIB,528,.,.,,.,.,EF,1,W SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,BIB,510,.,.,,.,.,EF,1,W SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,BIB,535,.,.,,.,.,EF,1,W SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,BIB,435,.,.,,.,.,EF,1,W SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,BIB,573,.,1,,DORSAL,no tag,EF,1,W SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,BIB,612,.,.,,.,.,EF,1,W SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,4104,BIB,633,.,1,,TAG/RIGHT PELVIC,2017 recap,EF,1,W SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,BIB,465,.,.,,.,.,EF,1,W SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,BIB,549,.,.,,.,.,EF,1,W SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,BIB,506,.,.,,.,.,EF,1,W SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,BIB,458,.,.,,.,.,EF,1,W SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,BIB,457,.,.,1,RIGHT PELVIC - LOST TAG,2017 tag loss,EF,1,W SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,BIB,509,.,.,,.,.,EF,1,W SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,BIB,501,.,.,,.,.,EF,1,W SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,BIB,541,.,.,,.,.,EF,1,W SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,BIB,455,.,.,,.,.,EF,1,W SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,BIB,492,.,.,,.,.,EF,1,W SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,BIB,539,.,.,,.,.,EF,1,W SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,BIB,486,.,.,,.,.,EF,1,W SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,4596,BIB,485,.,1,,TAG/RIGHT PELVIC,2017 recap,EF,1,W SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,BIB,554,.,.,1,RIGHT PELVIC - LOST TAG,2017 tag loss,EF,1,W SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,BIB,611,.,.,,.,.,EF,1,W SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,4561,BIB,606,.,1,,TAG/RIGHT PELVIC,2017 recap,EF,1,W SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,BIB,486,.,.,,.,.,EF,1,W SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,BIB,607,.,1,,DORSAL,no tag,EF,1,W SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,BIB,607,.,1,,DORSAL,no tag,EF,1,W SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,BIB,529,.,.,1,RIGHT PELVIC - LOST TAG,2017 tag loss,EF,1,W SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,BIB,434,.,.,,.,.,EF,1,W SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,BIB,486,.,.,,.,.,EF,1,W SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,BIB,631,.,1,,DORSAL,no tag,EF,1,W SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,BIB,482,.,.,,.,.,EF,1,W SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,BIB,440,.,.,,.,.,EF,1,W SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,BIB,480,.,.,,.,.,EF,1,W SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,BIB,500,.,.,,.,.,EF,1,W SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,BIB,478,.,.,,.,.,EF,1,W SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,BIB,420,.,.,,.,.,EF,1,W SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,BIB,454,.,.,,.,.,EF,1,W SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,BIB,474,.,.,,.,.,EF,1,W SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,BIB,457,.,.,,.,.,EF,1,W SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,BIB,506,.,.,,.,.,EF,1,W SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,BIB,513,.,.,,.,.,EF,1,W SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,BIB,495,.,.,1,RIGHT PELVIC - LOST TAG,2017 tag loss,EF,1,W SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,BIB,456,.,.,,.,.,EF,1,W SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,BIB,474,.,.,,.,.,EF,1,W SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,BIB,435,.,.,,.,.,EF,1,W SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,BIB,478,.,.,,.,.,EF,1,W SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,BIB,470,.,.,,.,.,EF,1,W SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,BIB,484,.,.,,.,.,EF,1,W SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,BIB,464,.,1,,DORSAL,no tag,EF,1,W SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,CAP,584,.,.,,LEFT PECTORAL,.,EF,1,W SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,CAP,589,.,.,,.,.,EF,1,W SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,CAP,585,.,.,,.,.,EF,1,W SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,CAP,642,.,.,,.,.,EF,1,W SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,CAP,544,.,.,,RIGHT PECTORAL,.,EF,1,W SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,CAP,478,.,.,,.,.,EF,1,W SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,CAP,473,.,.,,.,.,EF,1,W SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,CAP,425,.,.,,.,.,EF,1,W SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,CAP,620,.,.,,RIGHT PECTORAL,.,EF,1,W SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,BIB,489,.,.,,.,.,EF,1,W SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,BIB,505,.,.,,.,.,EF,1,W SHORE,,.,,4260,23.88888889,,.,2017
6/13/2017,Center,.,BIB,525,.,.,,.,.,EF,1,W SHORE,,.,,4260,23.88888889,,.,2017
