"Date","Lake","TAG.NUMBER","Species","Length..mm.","Tag.Loss","Gear","Year","detect"
2018-05-16,"Blue","9283","COC",362,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9284","COC",386,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9285","COC",374,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9286","COC",366,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9287","COC",392,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9288","COC",396,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9289","COC",352,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9290","COC",356,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9291","COC",350,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9292","COC",348,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9293","COC",422,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9294","COC",380,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9295","COC",390,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9296","COC",356,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9297","COC",360,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9298","COC",330,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9299","COC",366,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9300","COC",376,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9301","COC",342,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9302","COC",360,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9303","COC",400,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9304","COC",352,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9305","COC",372,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9306","COC",370,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9307","COC",370,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9308","COC",378,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9309","COC",370,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9310","COC",360,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9311","COC",372,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9312","COC",394,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9313","COC",374,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9314","COC",360,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9315","COC",378,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9316","COC",362,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9317","COC",380,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9318","COC",336,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9319","COC",350,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9320","COC",348,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9321","COC",356,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9322","COC",400,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9323","COC",364,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9324","COC",378,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9325","COC",344,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9326","COC",372,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9327","COC",412,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9682","COC",570,NA,"Electroshocking","2018",1
2018-05-16,"Blue","10133","COC",390,NA,"Electroshocking","2018",1
2018-05-16,"Blue","10232","COC",578,NA,"Electroshocking","2018",1
2018-05-16,"Blue","10241","COC",456,NA,"Electroshocking","2018",1
2018-05-16,"Blue","10566","COC",390,NA,"Electroshocking","2018",1
2018-05-16,"Blue","10750","COC",382,NA,"Electroshocking","2018",1
2018-05-16,"Blue","10872","COC",396,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17527","COC",402,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17528","COC",404,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17529","COC",366,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17530","COC",386,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17531","COC",346,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17532","COC",360,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17533","COC",356,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17534","COC",396,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17535","COC",388,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17536","COC",334,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17537","COC",400,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17538","COC",384,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17539","COC",384,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17540","COC",378,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17541","COC",380,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17542","COC",424,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17543","COC",372,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17544","COC",364,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17545","COC",402,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17546","COC",396,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17547","COC",402,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17548","COC",390,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17549","COC",358,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17550","COC",348,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17551","COC",360,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17552","COC",334,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17553","COC",418,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17554","COC",362,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17555","COC",368,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17556","COC",418,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17557","COC",382,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17558","COC",414,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17559","COC",394,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17560","COC",370,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17561","COC",372,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17562","COC",380,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17563","COC",364,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17564","COC",366,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17565","COC",406,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17566","COC",374,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17567","COC",378,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17568","COC",350,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17569","COC",370,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17570","COC",366,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17571","COC",350,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17572","COC",416,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17573","COC",358,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17574","COC",380,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17575","COC",396,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17576","COC",364,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17577","COC",416,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17578","COC",304,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17579","COC",384,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17580","COC",390,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17581","COC",434,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17582","COC",364,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17583","COC",380,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17584","COC",382,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17585","COC",398,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17586","COC",364,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17587","COC",400,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17588","COC",406,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17589","COC",384,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17590","COC",384,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17591","COC",342,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17592","COC",388,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17593","COC",378,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17594","COC",358,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17595","COC",396,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17596","COC",394,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17597","COC",408,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17598","COC",458,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17599","COC",390,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17600","COC",394,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17601","COC",394,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17602","COC",354,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17603","COC",382,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17604","COC",408,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17605","COC",358,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17606","COC",392,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17607","COC",400,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17608","COC",416,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17609","COC",386,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17610","COC",418,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17611","COC",474,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17612","COC",476,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17613","COC",368,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17614","COC",368,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17615","COC",344,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17616","COC",388,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17617","COC",398,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17618","COC",358,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17619","COC",434,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17620","COC",400,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17621","COC",440,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17622","COC",440,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17623","COC",384,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17624","COC",366,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17625","COC",480,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17626","COC",534,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17627","COC",518,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17628","COC",526,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17629","COC",368,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17630","COC",380,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17631","COC",390,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17632","COC",380,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17633","COC",376,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17634","COC",390,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17635","COC",386,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17636","COC",346,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17637","COC",376,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17638","COC",380,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17639","COC",460,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17640","COC",390,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17641","COC",476,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17642","COC",392,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17643","COC",368,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17644","COC",376,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17645","COC",360,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17646","COC",504,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17647","COC",536,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17648","COC",458,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17649","COC",368,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17650","COC",540,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17651","COC",442,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17652","COC",356,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17653","COC",552,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17654","COC",364,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17655","COC",400,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17656","COC",496,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17657","COC",394,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17658","COC",500,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17659","COC",378,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17660","COC",526,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17661","COC",360,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17662","COC",396,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17663","COC",372,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17664","COC",536,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17665","COC",518,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17666","COC",392,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17667","COC",444,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17668","COC",548,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17669","COC",364,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17670","COC",566,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17671","COC",470,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17672","COC",386,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17673","COC",460,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17674","COC",526,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17675","COC",516,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17676","COC",456,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17677","COC",466,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17678","COC",454,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17679","COC",346,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17680","COC",350,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17681","COC",362,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17682","COC",370,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17683","COC",410,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17684","COC",382,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17685","COC",406,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17686","COC",368,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17687","COC",362,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17688","COC",392,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17689","COC",352,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17690","COC",354,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17691","COC",468,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17692","COC",382,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17693","COC",368,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17694","COC",378,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17695","COC",372,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17696","COC",312,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17697","COC",370,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17698","COC",360,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17699","COC",364,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17700","COC",366,NA,"Electroshocking","2018",1
2018-05-16,"Blue","17983","COC",380,NA,"Electroshocking","2018",1
2018-05-16,"Five Island","17801","COC",659,NA,"Seine","2018",1
2018-05-16,"Five Island","17802","COC",649,NA,"Seine","2018",1
2018-05-16,"Five Island","17803","COC",789,NA,"Seine","2018",1
2018-05-16,"Five Island","17804","COC",649,NA,"Seine","2018",1
2018-05-16,"Five Island","17805","COC",789,NA,"Seine","2018",1
2018-05-16,"Five Island","17806","COC",685,NA,"Seine","2018",1
2018-05-16,"Five Island","17807","COC",621,NA,"Seine","2018",1
2018-05-16,"Five Island","17808","COC",634,NA,"Seine","2018",1
2018-05-16,"Five Island","17809","COC",615,NA,"Seine","2018",1
2018-05-16,"Five Island","17810","COC",731,NA,"Seine","2018",1
2018-05-16,"Five Island","17811","COC",663,NA,"Seine","2018",1
2018-05-16,"Five Island","17812","COC",554,NA,"Seine","2018",1
2018-05-16,"Five Island","17813","COC",576,NA,"Seine","2018",1
2018-05-16,"Five Island","17814","COC",709,NA,"Seine","2018",1
2018-05-16,"Five Island","17815","COC",587,NA,"Seine","2018",1
2018-05-16,"Five Island","17816","COC",688,NA,"Seine","2018",1
2018-05-16,"Five Island","17817","COC",673,NA,"Seine","2018",1
2018-05-16,"Five Island","17818","COC",716,NA,"Seine","2018",1
2018-05-16,"Five Island","17819","COC",690,NA,"Seine","2018",1
2018-05-16,"Five Island","17820","COC",655,NA,"Seine","2018",1
2018-05-16,"Five Island","17821","COC",757,NA,"Seine","2018",1
2018-05-16,"Five Island","17822","COC",551,NA,"Seine","2018",1
2018-05-16,"Five Island","17823","COC",718,NA,"Seine","2018",1
2018-05-16,"Five Island","17824","COC",539,NA,"Seine","2018",1
2018-05-16,"Five Island","17825","COC",564,NA,"Seine","2018",1
2018-05-16,"Five Island","17826","COC",617,NA,"Seine","2018",1
2018-05-16,"Five Island","17827","COC",675,NA,"Seine","2018",1
2018-05-16,"Five Island","17828","COC",704,NA,"Seine","2018",1
2018-05-16,"Five Island","17829","COC",607,NA,"Seine","2018",1
2018-05-16,"Five Island","17830","COC",584,NA,"Seine","2018",1
2018-05-16,"Five Island","17831","COC",660,NA,"Seine","2018",1
2018-05-16,"Five Island","17832","COC",637,NA,"Seine","2018",1
2018-05-16,"Five Island","17833","COC",603,NA,"Seine","2018",1
2018-05-16,"Five Island","17834","COC",664,NA,"Seine","2018",1
2018-05-16,"Five Island","17835","COC",701,NA,"Seine","2018",1
2018-05-16,"Five Island","17836","COC",673,NA,"Seine","2018",1
2018-05-16,"Five Island","17837","COC",541,NA,"Seine","2018",1
2018-05-16,"Five Island","17838","COC",535,NA,"Seine","2018",1
2018-05-16,"Five Island","17840","COC",703,NA,"Seine","2018",1
2018-05-16,"Five Island","17841","COC",565,NA,"Seine","2018",1
2018-05-16,"Five Island","17842","COC",669,NA,"Seine","2018",1
2018-05-16,"Five Island","17843","COC",506,NA,"Seine","2018",1
2018-05-16,"Five Island","17844","COC",681,NA,"Seine","2018",1
2018-05-16,"Five Island","17845","COC",573,NA,"Seine","2018",1
2018-05-16,"Five Island","17846","COC",706,NA,"Seine","2018",1
2018-05-16,"Five Island","17847","COC",656,NA,"Seine","2018",1
2018-05-16,"Five Island","17848","COC",705,NA,"Seine","2018",1
2018-05-16,"Five Island","17849","COC",704,NA,"Seine","2018",1
2018-05-16,"Five Island","17850","COC",631,NA,"Seine","2018",1
2018-05-16,"Five Island","17851","COC",621,NA,"Seine","2018",1
2018-05-16,"Five Island","17852","COC",624,NA,"Seine","2018",1
2018-05-16,"Five Island","17853","COC",715,NA,"Seine","2018",1
2018-05-16,"Five Island","17854","COC",611,NA,"Seine","2018",1
2018-05-16,"Five Island","17855","COC",596,NA,"Seine","2018",1
2018-05-16,"Five Island","17856","COC",646,NA,"Seine","2018",1
2018-05-16,"Five Island","17857","COC",570,NA,"Seine","2018",1
2018-05-16,"Five Island","17858","COC",608,NA,"Seine","2018",1
2018-05-16,"Five Island","17859","COC",719,NA,"Seine","2018",1
2018-05-16,"Five Island","17860","COC",721,NA,"Seine","2018",1
2018-05-16,"Five Island","17861","COC",661,NA,"Seine","2018",1
2018-05-16,"Five Island","17862","COC",699,NA,"Seine","2018",1
2018-05-16,"Five Island","17863","COC",609,NA,"Seine","2018",1
2018-05-16,"Five Island","17864","COC",730,NA,"Seine","2018",1
2018-05-16,"Five Island","17865","COC",624,NA,"Seine","2018",1
2018-05-16,"Five Island","17866","COC",721,NA,"Seine","2018",1
2018-05-16,"Five Island","17867","COC",630,NA,"Seine","2018",1
2018-05-16,"Five Island","17868","COC",682,NA,"Seine","2018",1
2018-05-16,"Five Island","17869","COC",593,NA,"Seine","2018",1
2018-05-16,"Five Island","17870","COC",707,NA,"Seine","2018",1
2018-05-16,"Five Island","17871","COC",605,NA,"Seine","2018",1
2018-05-16,"Five Island","17872","COC",670,NA,"Seine","2018",1
2018-05-16,"Five Island","17873","COC",578,NA,"Seine","2018",1
2018-05-16,"Five Island","17874","COC",607,NA,"Seine","2018",1
2018-05-16,"Five Island","17875","COC",580,NA,"Seine","2018",1
